duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
9923,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.74,1.00,0.00,0.00,0.00,1.00,1.00,portsweep
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0.08,0.00,0.92,1.00,0.01,1.00,0.00,255,1,0.00,0.63,0.00,0.00,0.03,0.00,0.35,1.00,satan
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,1,0.00,0.96,0.96,0.00,0.00,0.00,0.96,1.00,portsweep
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.09,0.00,0.90,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.18,0.00,0.82,1.00,satan
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,153,1,0.01,0.13,0.22,0.00,0.00,0.00,0.22,1.00,portsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.00,0.00,0.00,0.00,1.00,0.00,1.00,4,255,1.00,0.00,1.00,0.25,0.00,0.00,0.00,0.00,nmap
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.14,0.00,0.86,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.15,0.00,0.85,1.00,satan
0,udp,other,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0.00,0.00,0.00,0.00,0.09,0.82,0.00,255,1,0.00,0.23,1.00,0.00,0.00,0.00,0.00,0.00,satan
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,108,1,0.01,0.13,0.09,0.00,0.00,0.00,0.08,1.00,portsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,142,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,1,0.03,0.00,0.95,1.00,0.00,1.00,0.00,255,1,0.00,0.97,0.00,0.00,0.04,0.00,0.92,1.00,satan
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0.00,0.00,0.00,0.00,0.04,0.30,0.00,255,1,0.00,0.47,0.60,0.00,0.03,0.00,0.37,0.00,satan
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,1,0.03,0.00,0.94,1.00,0.00,1.00,0.00,255,1,0.00,0.97,0.00,0.00,0.04,0.00,0.92,1.00,satan
9,tcp,nntp,SF,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,490,1,0.06,0.00,0.93,0.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.08,0.00,0.92,0.00,satan
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,1,0.00,0.51,0.50,0.00,0.00,0.00,0.51,1.00,portsweep
0,tcp,telnet,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,121,2,0.02,0.21,0.19,0.00,0.00,0.00,0.18,0.50,portsweep
0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,63,1,0.02,0.84,0.87,0.00,0.87,1.00,0.00,0.00,nmap
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,57,1.00,0.00,1.00,0.51,0.00,0.00,0.00,0.00,ipsweep
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,103,0.00,0.00,0.00,0.00,0.84,0.03,0.00,255,153,0.60,0.05,1.00,0.00,0.00,0.00,0.00,0.00,satan
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,62,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,203,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,ipsweep
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1,0.07,0.00,0.87,1.00,0.01,0.99,0.00,255,1,0.00,0.76,0.00,0.00,0.05,0.00,0.65,1.00,satan
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,1,0.06,0.00,0.93,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.09,0.00,0.91,1.00,satan
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.13,0.00,0.87,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.01,0.00,0.16,0.00,0.84,1.00,satan
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0.00,0.00,0.00,0.00,0.13,0.27,0.00,255,2,0.01,0.22,1.00,0.00,0.00,0.00,0.00,0.00,satan
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,75,1.00,0.00,1.00,0.51,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,193,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,udp,other,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,3,0.01,0.15,0.40,0.00,0.00,0.00,0.52,0.00,satan
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,1,0.06,0.00,0.90,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.08,0.00,0.89,1.00,satan
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,42,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,1,0.11,0.00,0.88,1.00,0.00,1.00,0.00,255,1,0.00,0.96,0.00,0.00,0.10,0.00,0.81,1.00,satan
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.18,0.00,0.82,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.01,0.00,0.99,1.00,satan
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,65,1.00,0.00,1.00,0.51,0.00,0.00,0.00,0.00,ipsweep
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,1,0.01,0.00,0.96,1.00,0.00,1.00,0.00,255,1,0.00,0.82,0.00,0.00,0.01,0.00,0.77,1.00,satan
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.16,0.00,0.84,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.20,0.00,0.80,1.00,satan
0,udp,private,SF,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0.00,0.00,0.00,0.00,0.09,0.17,0.00,255,2,0.01,0.80,0.22,0.00,0.16,0.00,0.62,0.00,satan
0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,115,1,0.01,0.91,0.93,0.00,0.93,1.00,0.00,0.00,nmap
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,1,0.03,0.00,0.94,1.00,0.00,1.00,0.00,255,1,0.00,0.97,0.00,0.00,0.04,0.00,0.92,1.00,satan
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,86,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,197,1.00,0.00,1.00,0.25,0.00,0.00,0.00,0.00,nmap
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,243,1,0.00,0.26,0.51,0.00,0.00,0.00,0.51,1.00,portsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,201,1.00,0.00,1.00,0.25,0.00,0.00,0.00,0.00,nmap
0,tcp,ssh,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,163,1,0.01,0.15,0.26,0.00,0.00,0.00,0.26,1.00,portsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,118,1.00,0.00,1.00,0.25,0.00,0.00,0.00,0.00,nmap
2,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,2,0.00,0.00,1.00,1.00,0.01,0.52,0.00,255,2,0.01,0.52,1.00,0.00,0.00,0.00,1.00,1.00,portsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,58,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
9255,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.74,1.00,0.00,0.00,0.00,1.00,1.00,portsweep
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,0.00,0.00,0.00,0.00,0.31,0.09,0.00,255,24,0.09,0.58,0.44,0.00,0.16,0.00,0.40,0.00,satan
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,160,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,ipsweep
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,1,0.07,0.00,0.93,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.04,0.00,0.96,1.00,satan
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.10,0.00,0.90,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.13,0.00,0.87,1.00,satan
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,1,0.06,0.00,0.93,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.08,0.00,0.92,1.00,satan
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,1,0.11,0.00,0.88,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.12,0.00,0.87,1.00,satan
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.10,0.00,0.89,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.16,0.00,0.84,1.00,satan
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,129,1.00,0.00,1.00,0.51,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,109,1.00,0.00,1.00,0.26,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3,41,1.00,0.00,1.00,0.27,0.00,0.00,0.00,0.00,nmap
0,udp,private,SF,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22,22,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,nmap
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3,80,1.00,0.00,1.00,0.26,0.00,0.00,0.00,0.00,nmap
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,1,0.00,0.00,1.00,1.00,0.00,0.52,0.00,255,1,0.00,0.52,1.00,0.00,0.00,0.00,1.00,1.00,portsweep
0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,97,1,0.01,0.90,0.92,0.00,0.92,1.00,0.00,0.00,nmap
4481,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.74,1.00,0.00,0.00,0.00,1.00,1.00,portsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,12,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,0.09,0.00,0.90,1.00,0.00,1.00,0.00,255,1,0.00,0.92,0.00,0.00,0.07,0.00,0.75,1.00,satan
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,73,1.00,0.00,1.00,0.26,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,10,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,142,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,9,0.04,0.40,0.80,0.00,0.00,0.00,0.20,0.00,satan
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,254,1,0.00,0.35,0.34,0.00,0.00,0.00,0.34,1.00,portsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,201,1.00,0.00,1.00,0.25,0.00,0.00,0.00,0.00,nmap
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,97,1,0.01,0.52,0.51,0.00,0.06,0.00,0.48,1.00,portsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,5,1.00,0.00,1.00,0.60,0.00,0.00,0.00,0.00,ipsweep
0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,0.01,0.00,0.93,1.00,0.01,1.00,0.00,231,1,0.00,0.49,0.00,0.00,0.00,0.00,0.44,1.00,satan
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0.00,0.00,0.00,0.00,0.06,0.17,0.00,255,1,0.00,0.93,0.08,0.00,0.16,0.00,0.76,0.00,satan
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,48,1.00,0.00,1.00,0.52,0.00,0.00,0.00,0.00,ipsweep
3,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,1,0.04,0.00,0.94,1.00,0.00,1.00,0.00,255,1,0.00,0.97,0.00,0.00,0.04,0.00,0.92,1.00,satan
0,tcp,time,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,1.00,1.00,0.50,1.00,0.00,255,1,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,portsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,14,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,86,1.00,0.00,1.00,0.51,0.00,0.00,0.00,0.00,ipsweep
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,1,0.06,0.00,0.92,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.09,0.00,0.91,1.00,satan
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,1,0.00,0.30,0.59,0.00,0.00,0.00,0.59,1.00,portsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,210,1.00,0.00,1.00,0.25,0.00,0.00,0.00,0.00,nmap
39848,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.50,1.00,0.00,0.00,0.00,1.00,1.00,portsweep
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,1,0.06,0.00,0.90,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.08,0.00,0.89,1.00,satan
30317,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.66,1.00,0.00,0.00,0.00,1.00,1.00,portsweep
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.05,0.00,0.94,1.00,0.00,0.96,0.00,255,1,0.00,0.94,0.00,0.00,0.03,0.00,0.97,1.00,satan
9395,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.74,1.00,0.00,0.00,0.00,1.00,1.00,portsweep
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,1,0.05,0.00,0.93,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.08,0.00,0.92,1.00,satan
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.19,0.00,0.81,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.16,0.00,0.84,1.00,satan
22801,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.73,1.00,0.00,0.00,0.00,1.00,1.00,portsweep
17742,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.73,1.00,0.00,0.00,0.00,1.00,1.00,portsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,58,1.00,0.00,1.00,0.52,0.00,0.00,0.00,0.00,ipsweep
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,28,2,0.04,1.00,0.04,1.00,0.00,0.00,0.89,1.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,79,1.00,0.00,1.00,0.51,0.00,0.00,0.00,0.00,ipsweep
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.22,0.00,0.78,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.21,0.00,0.79,1.00,satan
0,tcp,name,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,1.00,1.00,0.50,1.00,0.00,255,1,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,portsweep
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.10,0.00,0.90,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.02,0.00,0.98,1.00,satan
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,1,0.08,1.00,0.89,0.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.11,1.00,0.89,0.00,satan
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,8,2,0.12,1.00,0.12,1.00,0.00,0.00,1.00,1.00,ipsweep
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,1,0.08,0.00,0.92,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.06,0.00,0.94,1.00,satan
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,211,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,54,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.11,0.00,0.88,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.09,0.00,0.89,1.00,satan
0,tcp,rje,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,1.00,1.00,0.50,1.00,0.00,255,1,0.00,0.78,0.76,0.00,0.00,0.00,0.76,1.00,portsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,31,1.00,0.00,1.00,0.52,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,97,1.00,0.00,1.00,0.51,0.00,0.00,0.00,0.00,ipsweep
0,tcp,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,8,0.07,0.00,0.90,1.00,0.02,0.98,0.00,255,7,0.03,0.98,0.00,0.00,0.08,0.00,0.91,1.00,satan
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,255,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,24,1.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,ipsweep
40543,tcp,hostnames,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,2,0.01,0.40,0.79,0.00,0.00,0.00,0.79,1.00,portsweep
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,57,1.00,0.00,1.00,0.51,0.00,0.00,0.00,0.00,ipsweep
0,udp,private,SF,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,55,47,0.85,0.04,0.85,0.00,0.00,0.00,0.00,0.00,nmap
